YT IA Link,RT IA Link
https://archive.org/details/youtube-Gq3ZOd4HbUE,https://archive.org/details/roosterteeth-50728
https://archive.org/details/youtube-GQ60qOliZjs,https://archive.org/details/roosterteeth-50254
https://archive.org/details/youtube-gQ8P06mvzo4,https://archive.org/details/roosterteeth-47037
https://archive.org/details/youtube-GQAc8bNUEHM,https://archive.org/details/roosterteeth-28623
https://archive.org/details/youtube-GqGw8UkMyDM,https://archive.org/details/roosterteeth-49691
https://archive.org/details/youtube-gqiA_1IYxfQ,https://archive.org/details/roosterteeth-26631
https://archive.org/details/youtube-gQJidydH1Wk,https://archive.org/details/roosterteeth-7561
https://archive.org/details/youtube-GqKm1aYXC1w,https://archive.org/details/roosterteeth-19303
https://archive.org/details/youtube-GqpYx3XLnIs,https://archive.org/details/roosterteeth-22302
https://archive.org/details/youtube-gQqmNKY4VPI,https://archive.org/details/roosterteeth-39278
https://archive.org/details/youtube-gqs_at54Ksc,https://archive.org/details/roosterteeth-47703
https://archive.org/details/youtube-gqUL91_4rPg,https://archive.org/details/roosterteeth-10559
https://archive.org/details/youtube-gqvSpt8iV7A,https://archive.org/details/roosterteeth-3250
https://archive.org/details/youtube-GQWlFcCQyHo,https://archive.org/details/roosterteeth-35165
https://archive.org/details/youtube-gQyEVJjwDqk,https://archive.org/details/roosterteeth-15608
https://archive.org/details/youtube-GQZ4H2rguo0,https://archive.org/details/roosterteeth-15680
https://archive.org/details/youtube-GRAVOuK_RsI,https://archive.org/details/roosterteeth-13134
https://archive.org/details/youtube-GRBmdZMWhrw,https://archive.org/details/roosterteeth-767
https://archive.org/details/youtube-GRBQpvvRd1E,https://archive.org/details/roosterteeth-41213
https://archive.org/details/youtube-GrBzU4ggNWQ,https://archive.org/details/roosterteeth-39411
https://archive.org/details/youtube-grCykmKeWeg,https://archive.org/details/roosterteeth-7806
https://archive.org/details/youtube-GRh44NHdRt0,https://archive.org/details/roosterteeth-2220
https://archive.org/details/youtube-GrKWK0Eg39c,https://archive.org/details/roosterteeth-13291
https://archive.org/details/youtube-grmMQQXSG_Y,https://archive.org/details/roosterteeth-17691
https://archive.org/details/youtube-gRP54YoaY5Y,https://archive.org/details/roosterteeth-37722
https://archive.org/details/youtube-GrpiOSfbIHQ,https://archive.org/details/roosterteeth-42833
https://archive.org/details/youtube-grvj6H7hjvE,https://archive.org/details/roosterteeth-3172
https://archive.org/details/youtube-grY-7ZTCk7E,https://archive.org/details/roosterteeth-49049
https://archive.org/details/youtube-GrYYOoQWMW0,https://archive.org/details/roosterteeth-35687
https://archive.org/details/youtube-GsF-g1nPP2E,https://archive.org/details/roosterteeth-32841
https://archive.org/details/youtube-Gsfws2FIE88,https://archive.org/details/roosterteeth-50811
https://archive.org/details/youtube-gsgHa1qUiAk,https://archive.org/details/roosterteeth-36426
https://archive.org/details/youtube-gSwSQ9AQbDY,https://archive.org/details/roosterteeth-22354
https://archive.org/details/youtube-gSZrnJuuxqE,https://archive.org/details/roosterteeth-45079
https://archive.org/details/youtube-gT0poI1-8Qs,https://archive.org/details/roosterteeth-27219
https://archive.org/details/youtube-Gtadt1Kwrmg,https://archive.org/details/roosterteeth-39354
https://archive.org/details/youtube-GtaOqRSNGR8,https://archive.org/details/roosterteeth-42883
https://archive.org/details/youtube-GTeBaThORqA,https://archive.org/details/roosterteeth-10437
https://archive.org/details/youtube-gTJyAnoFHPk,https://archive.org/details/roosterteeth-11212
https://archive.org/details/youtube-gtl0C9yidVg,https://archive.org/details/roosterteeth-20293
https://archive.org/details/youtube-GtlDLH5KDZM,https://archive.org/details/roosterteeth-37506
https://archive.org/details/youtube-GTnBP7Bsoo8,https://archive.org/details/roosterteeth-40659
https://archive.org/details/youtube-GtRCcP1o76A,https://archive.org/details/roosterteeth-28751
https://archive.org/details/youtube-gtrVtgR3Cvk,https://archive.org/details/roosterteeth-51440
https://archive.org/details/youtube-Gtt8OHCjsDU,https://archive.org/details/roosterteeth-1439-bonus
https://archive.org/details/youtube-gTvkk3OlOPY,https://archive.org/details/roosterteeth-34480
https://archive.org/details/youtube-GtwDTTFbCWY,https://archive.org/details/roosterteeth-36980
https://archive.org/details/youtube-gTxalRh9ABQ,https://archive.org/details/roosterteeth-36502
https://archive.org/details/youtube-gTYW5-jwr9g,https://archive.org/details/roosterteeth-44552
https://archive.org/details/youtube-Gu_hR-TKxAs,https://archive.org/details/roosterteeth-13274
https://archive.org/details/youtube-guAJIFeuUBo,https://archive.org/details/roosterteeth-20393
https://archive.org/details/youtube-gukjG5r87Fg,https://archive.org/details/roosterteeth-22285
https://archive.org/details/youtube-GuMJLhWd248,https://archive.org/details/roosterteeth-9088
https://archive.org/details/youtube-guMooa9T6Qo,https://archive.org/details/roosterteeth-39697
https://archive.org/details/youtube-gURquRdk3ho,https://archive.org/details/roosterteeth-36812
https://archive.org/details/youtube-guwOi0yLF60,https://archive.org/details/roosterteeth-10544
https://archive.org/details/youtube-gUYAdBAtG0I,https://archive.org/details/roosterteeth-28129
https://archive.org/details/youtube-gUzC5gqyaJo,https://archive.org/details/roosterteeth-18079
https://archive.org/details/youtube-Gv6tPy5N_kQ,https://archive.org/details/roosterteeth-39917
https://archive.org/details/youtube-gvavO3_kV4s,https://archive.org/details/roosterteeth-24018
https://archive.org/details/youtube-GvdgESrXvx8,https://archive.org/details/roosterteeth-28158
https://archive.org/details/youtube-GvfHy8fa16E,https://archive.org/details/roosterteeth-794
https://archive.org/details/youtube-GvJ85CUAQIU,https://archive.org/details/roosterteeth-35890
https://archive.org/details/youtube-GvKFXqebrfM,https://archive.org/details/roosterteeth-37179
https://archive.org/details/youtube-gVp0PmMe3oU,https://archive.org/details/roosterteeth-3210
https://archive.org/details/youtube-GvPQaub4I18,https://archive.org/details/roosterteeth-28063
https://archive.org/details/youtube-gvpUKLOgayQ,https://archive.org/details/roosterteeth-48648
https://archive.org/details/youtube-gVQ04NskZ_Q,https://archive.org/details/roosterteeth-4584
https://archive.org/details/youtube-gvTnB9j6-mk,https://archive.org/details/roosterteeth-52174
https://archive.org/details/youtube-gvUuTbhe3vk,https://archive.org/details/roosterteeth-730
https://archive.org/details/youtube-gVZUzu4Oskg,https://archive.org/details/roosterteeth-49241
https://archive.org/details/youtube-gwdk6qTyLzM,https://archive.org/details/roosterteeth-8898
https://archive.org/details/youtube-GWdMZr6Bsas,https://archive.org/details/roosterteeth-29466
https://archive.org/details/youtube-GWE9dDC6yYU,https://archive.org/details/roosterteeth-47810
https://archive.org/details/youtube-gWGhjB55Ouw,https://archive.org/details/roosterteeth-52633
https://archive.org/details/youtube-gWhT5fHWVos,https://archive.org/details/roosterteeth-42952
https://archive.org/details/youtube-Gwi_JAZGVkI,https://archive.org/details/roosterteeth-29232
https://archive.org/details/youtube-gWivy4Mh8eI,https://archive.org/details/roosterteeth-10766
https://archive.org/details/youtube-gwP5USRe9gE,https://archive.org/details/roosterteeth-24356
https://archive.org/details/youtube-GwTib0DsZNU,https://archive.org/details/roosterteeth-622
https://archive.org/details/youtube-gwVSXpwZ18o,https://archive.org/details/roosterteeth-39747
https://archive.org/details/youtube-GwzLOAvMhT0,https://archive.org/details/roosterteeth-33547
https://archive.org/details/youtube-GX__k6VHGMA,https://archive.org/details/roosterteeth-7710
https://archive.org/details/youtube-gXaO-sxW1K8,https://archive.org/details/roosterteeth-7424
https://archive.org/details/youtube-gXDRnSMNVQ8,https://archive.org/details/roosterteeth-47899
https://archive.org/details/youtube-GXHJava_vQM,https://archive.org/details/roosterteeth-13196
https://archive.org/details/youtube-gxiUZ_3XlYQ,https://archive.org/details/roosterteeth-13128
https://archive.org/details/youtube-gXMPf1Qssw4,https://archive.org/details/roosterteeth-40930
https://archive.org/details/youtube-GXnHsHyqWW4,https://archive.org/details/roosterteeth-52182
https://archive.org/details/youtube-GxnQI9uUn8g,https://archive.org/details/roosterteeth-35923
https://archive.org/details/youtube-GXP1NEMCzuw,https://archive.org/details/roosterteeth-3069
https://archive.org/details/youtube-gyEFQs3MXwc,https://archive.org/details/roosterteeth-52424
https://archive.org/details/youtube-GYhr7Du6z8U,https://archive.org/details/roosterteeth-734
https://archive.org/details/youtube-GyiXg16N9fs,https://archive.org/details/roosterteeth-10419
https://archive.org/details/youtube-gYjaIEkc5Cs,https://archive.org/details/roosterteeth-36285
https://archive.org/details/youtube-gYR_OnGUfz4,https://archive.org/details/roosterteeth-15645
https://archive.org/details/youtube-GYsXfRSN18s,https://archive.org/details/roosterteeth-10327
https://archive.org/details/youtube-GytJ1GHR9JI,https://archive.org/details/roosterteeth-24646
https://archive.org/details/youtube-gZ9ttQ3NCAY,https://archive.org/details/roosterteeth-28005
https://archive.org/details/youtube-gzbjhczlv2k,https://archive.org/details/roosterteeth-7426
https://archive.org/details/youtube-gZEHkq5NQJE,https://archive.org/details/roosterteeth-36713
https://archive.org/details/youtube-Gzgw3FcM20I,https://archive.org/details/roosterteeth-15060
https://archive.org/details/youtube-GzJWe_4gUHA,https://archive.org/details/roosterteeth-37103
https://archive.org/details/youtube-GZlfwPW0tGw,https://archive.org/details/roosterteeth-33524
https://archive.org/details/youtube-GZLivtVOncg,https://archive.org/details/roosterteeth-49723
https://archive.org/details/youtube-gZnBrxSV-ak,https://archive.org/details/roosterteeth-44232
https://archive.org/details/youtube-GZomgV2g4vw,https://archive.org/details/roosterteeth-38911
https://archive.org/details/youtube-GzWjGXaEHgY,https://archive.org/details/roosterteeth-2225
https://archive.org/details/youtube-H_aXiGTecT8,https://archive.org/details/roosterteeth-37263
https://archive.org/details/youtube-h_f6iKs2lfs,https://archive.org/details/roosterteeth-36446
https://archive.org/details/youtube-H_GWm57sZG0,https://archive.org/details/roosterteeth-49970
https://archive.org/details/youtube-H_n6OmyESHw,https://archive.org/details/roosterteeth-764
https://archive.org/details/youtube-H_Oa1eRJSpQ,https://archive.org/details/roosterteeth-8792
https://archive.org/details/youtube-H_PaMid2NGg,https://archive.org/details/roosterteeth-10503
https://archive.org/details/youtube-h_wK_4RPog0,https://archive.org/details/roosterteeth-38877
https://archive.org/details/youtube-h_Y-0tS0oPo,https://archive.org/details/roosterteeth-29723
https://archive.org/details/youtube-H-_M5cTmiRY,https://archive.org/details/roosterteeth-51383
https://archive.org/details/youtube-h-5jVIvgmDI,https://archive.org/details/roosterteeth-51756
https://archive.org/details/youtube-H-6gmmdDdEI,https://archive.org/details/roosterteeth-44123
https://archive.org/details/youtube-H00RvKHh2_Q,https://archive.org/details/roosterteeth-41542
https://archive.org/details/youtube-H02Cd7-4qHs,https://archive.org/details/roosterteeth-10807
https://archive.org/details/youtube-h0gWhMvKTsw,https://archive.org/details/roosterteeth-47616
https://archive.org/details/youtube-H0hRVAn8I20,https://archive.org/details/roosterteeth-24363
https://archive.org/details/youtube-h0LsKQxUzPk,https://archive.org/details/roosterteeth-49453
https://archive.org/details/youtube-H0ol_p1hNQM,https://archive.org/details/roosterteeth-50299
https://archive.org/details/youtube-h0ZUmcpMMbA,https://archive.org/details/roosterteeth-49009
https://archive.org/details/youtube-h10qcV5DB18,https://archive.org/details/roosterteeth-3479
https://archive.org/details/youtube-H1njQJQv8l4,https://archive.org/details/roosterteeth-39512
https://archive.org/details/youtube-H1TSlNvVPXo,https://archive.org/details/roosterteeth-11910
https://archive.org/details/youtube-h1V3pt6eDEE,https://archive.org/details/roosterteeth-33100
https://archive.org/details/youtube-h1Z0QyrvaS0,https://archive.org/details/roosterteeth-38551
https://archive.org/details/youtube-h2r60w8UaUs,https://archive.org/details/roosterteeth-22014
https://archive.org/details/youtube-H2rcbXOtNME,https://archive.org/details/roosterteeth-45831
https://archive.org/details/youtube-H2WxjIA2DBQ,https://archive.org/details/roosterteeth-19771
https://archive.org/details/youtube-h2zTZ9fW9XA,https://archive.org/details/roosterteeth-49969
https://archive.org/details/youtube-h3_mzorq5gU,https://archive.org/details/roosterteeth-48135
https://archive.org/details/youtube-H3SNdMeI5rQ,https://archive.org/details/roosterteeth-35330
https://archive.org/details/youtube-h3U1VLuLlqc,https://archive.org/details/roosterteeth-15733
https://archive.org/details/youtube-h46Loz0UKOI,https://archive.org/details/roosterteeth-10815
https://archive.org/details/youtube-H46XxATuRII,https://archive.org/details/roosterteeth-51745
https://archive.org/details/youtube-H4dfyPUJsaY,https://archive.org/details/roosterteeth-51748
https://archive.org/details/youtube-h4E-LWCShO0,https://archive.org/details/roosterteeth-39050
https://archive.org/details/youtube-h4Fi7cW96rM,https://archive.org/details/roosterteeth-10080
https://archive.org/details/youtube-H4hiQiU864U,https://archive.org/details/roosterteeth-46150
https://archive.org/details/youtube-H4KZsxHOz00,https://archive.org/details/roosterteeth-37971
https://archive.org/details/youtube-H4SK3hh-WFk,https://archive.org/details/roosterteeth-29327
https://archive.org/details/youtube-h4uw9cAOJ0c,https://archive.org/details/roosterteeth-22039
https://archive.org/details/youtube-H4w0fq3eARY,https://archive.org/details/roosterteeth-49993
https://archive.org/details/youtube-h4wK6LTERss,https://archive.org/details/roosterteeth-49886
https://archive.org/details/youtube-H5DHooAuuWw,https://archive.org/details/roosterteeth-20770
https://archive.org/details/youtube-H5la69jhgEo,https://archive.org/details/roosterteeth-10771
https://archive.org/details/youtube-h5nqM-_pHbg,https://archive.org/details/roosterteeth-16975
https://archive.org/details/youtube-H5PVkqwiPVs,https://archive.org/details/roosterteeth-607
https://archive.org/details/youtube-h5qZMQ1HbJ4,https://archive.org/details/roosterteeth-8970
https://archive.org/details/youtube-H5wqACKTQ5w,https://archive.org/details/roosterteeth-49929
